company_id,group_name,account_name,date,debit_amount,credit
7S4LET,Operations,Room Rent,02-02-2023,7495.35,
7S4LET,HR,Rent,12-12-2024,4037.73,2858.99
7S4LET,Ungrouped,Miscellaneous Income,04-11-2024,3530.02,
7S4LET,IT,FX Gain/ Loss,04-12-2024,4165.37,
7S4LET,Operations,Rent,07-04-2023,2025.15,169.57
7S4LET,HR,Bank Service Charges,13-11-2024,9506.7,
7S4LET,HR,Miscellaneous Expense,14-08-2025,3914.2,
7S4LET,Travel,Rent,11-02-2024,8095.64,
7S4LET,Travel,Employee Benefits,16-04-2023,3661.2,
7S4LET,Travel,Miscellaneous Income,27-04-2024,8725.6,
7S4LET,HR,Rent,31-03-2025,2518.65,1750.36
7S4LET,Travel,Rent,04-04-2024,1120.12,419.16
7S4LET,Travel,Room Rent,20-07-2024,6836.01,
7S4LET,HR,Room Rent,21-04-2024,4925.37,
7S4LET,Ungrouped,Miscellaneous Expense,27-03-2025,3174.84,2217.37
7S4LET,Ungrouped,FX Gain/ Loss,12-07-2023,6394.14,
7S4LET,Travel,Bank Service Charges,19-06-2024,8654.49,5287.28
7S4LET,Ungrouped,Room Rent,25-05-2024,6456.85,5223.18
7S4LET,Operations,FX Gain/ Loss,27-07-2025,8566.38,3014.07
7S4LET,Travel,FX Gain/ Loss,14-07-2024,9860.67,
7S4LET,HR,Miscellaneous Income,20-01-2024,9284.86,
7S4LET,Operations,Rent,15-12-2025,6844.65,3699.75
7S4LET,Operations,Rent,21-04-2025,6543.88,
7S4LET,Ungrouped,Bank Service Charges,04-05-2025,2933.79,727.9
7S4LET,HR,Room Rent,20-10-2023,2112.78,1456.18
7S4LET,IT,Bank Service Charges,09-02-2025,2213.23,
7S4LET,Travel,Bank Service Charges,14-09-2025,4114.82,
7S4LET,HR,Miscellaneous Expense,24-08-2025,4987.73,
7S4LET,Operations,Rent,24-01-2025,9128.46,
7S4LET,Travel,Miscellaneous Income,26-02-2023,4263.86,2182.58
7S4LET,Operations,FX Gain/ Loss,14-06-2023,4129.59,
7S4LET,HR,FX Gain/ Loss,25-04-2024,8123.7,
7S4LET,Ungrouped,Room Rent,04-10-2025,5821.63,1655.72
7S4LET,Travel,Bank Service Charges,18-04-2024,8006.42,
7S4LET,HR,Miscellaneous Income,11-05-2023,3320.81,246.34
7S4LET,Ungrouped,Rent,03-09-2024,3089.46,
7S4LET,Ungrouped,Room Rent,20-01-2025,3850.12,1692.16
7S4LET,Ungrouped,Miscellaneous Income,29-01-2025,9257.5,
7S4LET,Ungrouped,Miscellaneous Income,28-02-2024,2384.35,1695.56
7S4LET,HR,Employee Benefits,28-09-2024,3529.98,
7S4LET,Operations,Rent,09-09-2025,7483.45,1232.14
7S4LET,Operations,Bank Service Charges,27-10-2024,1673.61,
7S4LET,HR,Room Rent,25-09-2024,3485.62,
7S4LET,Operations,Rent,16-09-2024,6330.12,
7S4LET,Ungrouped,FX Gain/ Loss,05-01-2023,7303.55,
7S4LET,Ungrouped,Bank Service Charges,04-10-2024,6342.91,
7S4LET,Travel,Room Rent,23-08-2024,8374.84,7431.46
7S4LET,Operations,Miscellaneous Expense,16-01-2024,3548.95,3357.57
7S4LET,IT,Employee Benefits,27-11-2023,4247.07,307.56
7S4LET,Travel,Room Rent,01-01-2024,9061.15,4743.6
7S4LET,Ungrouped,Employee Benefits,22-11-2023,6068.59,
7S4LET,HR,Rent,02-03-2024,3230.65,2743.88
7S4LET,Travel,Employee Benefits,26-10-2024,7717.38,
7S4LET,Operations,Miscellaneous Income,11-12-2023,4738.71,2940.28
7S4LET,IT,Employee Benefits,23-12-2025,8195.59,
7S4LET,IT,Miscellaneous Expense,27-02-2025,6224.62,5044.87
7S4LET,Operations,Bank Service Charges,15-12-2023,1125.06,
7S4LET,IT,FX Gain/ Loss,27-02-2024,7387.23,
7S4LET,IT,Miscellaneous Income,08-01-2025,8027.41,
7S4LET,Operations,Employee Benefits,30-07-2023,2875.49,1440.17
7S4LET,Travel,Room Rent,16-05-2023,8110.05,3603.08
7S4LET,IT,Room Rent,10-03-2023,7187.6,2224.75
7S4LET,HR,Employee Benefits,01-04-2025,4260.78,
7S4LET,Operations,Bank Service Charges,29-08-2025,6426.87,1079.06
7S4LET,IT,Miscellaneous Expense,23-02-2023,3529.48,
7S4LET,Travel,Employee Benefits,18-04-2025,8675.26,5553.82
7S4LET,IT,Miscellaneous Expense,05-11-2023,6241.16,
7S4LET,Ungrouped,Miscellaneous Expense,10-05-2023,9701.53,
7S4LET,IT,Miscellaneous Income,02-12-2025,2910.8,1026.04
7S4LET,IT,Miscellaneous Expense,01-07-2025,2101.15,1897.85
7S4LET,HR,Miscellaneous Income,14-03-2025,4863.84,845.2
7S4LET,Operations,Bank Service Charges,19-09-2024,4112.36,
7S4LET,Operations,Rent,22-07-2025,7716.48,7646.4
7S4LET,IT,Miscellaneous Expense,22-01-2025,6186.85,2062.59
7S4LET,HR,Bank Service Charges,23-01-2025,1692.11,321.24
7S4LET,Travel,Miscellaneous Income,24-01-2025,8260.05,
7S4LET,HR,Bank Service Charges,31-05-2023,9841.08,6584.8
7S4LET,IT,FX Gain/ Loss,07-08-2025,5068.7,3899.07
7S4LET,IT,Miscellaneous Expense,16-11-2023,7880.66,737.05
7S4LET,IT,Miscellaneous Expense,22-11-2023,1778.08,1524.82
7S4LET,Operations,FX Gain/ Loss,19-08-2024,3087.06,1117.9
7S4LET,IT,Miscellaneous Income,16-02-2025,1350.3,
7S4LET,HR,Miscellaneous Expense,08-07-2024,5471.6,5187.23
7S4LET,IT,Employee Benefits,21-05-2024,9579.58,2470.12
7S4LET,HR,Room Rent,30-01-2023,8666.55,
7S4LET,IT,Employee Benefits,31-05-2023,7730.29,509.37
7S4LET,Ungrouped,FX Gain/ Loss,07-09-2023,4812.25,1853.35
7S4LET,IT,Miscellaneous Expense,20-05-2024,5725.13,
7S4LET,HR,Employee Benefits,05-11-2023,5814.62,3718.91
7S4LET,IT,Miscellaneous Income,24-04-2025,1726.54,
7S4LET,Travel,Rent,27-10-2023,2671.98,
7S4LET,Travel,Employee Benefits,16-11-2025,6299.4,
7S4LET,IT,Room Rent,07-05-2023,7006,4653.76
7S4LET,Travel,Rent,06-08-2025,3273.34,2124.8
7S4LET,HR,Miscellaneous Expense,07-02-2024,1497.51,1298.34
7S4LET,Travel,Miscellaneous Income,27-11-2023,9529.94,
7S4LET,Travel,Room Rent,15-07-2024,6092.47,3129.45
7S4LET,Ungrouped,Miscellaneous Income,27-10-2024,9558.34,
7S4LET,IT,Miscellaneous Expense,11-02-2024,8108.37,
7S4LET,Ungrouped,FX Gain/ Loss,20-12-2023,8155.35,
7S4LET,Operations,Rent,24-06-2023,2200.19,632.08
7S4LET,HR,Miscellaneous Income,01-08-2025,7775.72,3713.34
7S4LET,Operations,Employee Benefits,12-06-2024,2506.66,2318.89
7S4LET,Operations,Miscellaneous Expense,26-03-2024,8909.38,
7S4LET,IT,Room Rent,10-04-2025,9549.79,
7S4LET,IT,Room Rent,14-05-2025,8906.29,4679.46
7S4LET,Operations,Room Rent,03-12-2025,6177.47,
7S4LET,HR,Miscellaneous Expense,27-07-2025,3841.38,
7S4LET,Operations,Miscellaneous Expense,26-03-2024,2176.88,
7S4LET,Travel,Miscellaneous Expense,12-12-2024,3095.21,2666.44
7S4LET,Operations,Bank Service Charges,04-08-2023,4195.59,3803.83
7S4LET,Ungrouped,Rent,10-04-2024,7043.83,
7S4LET,HR,Employee Benefits,30-07-2023,1065.49,
7S4LET,Operations,Rent,18-09-2024,1669.82,861.61
7S4LET,Operations,Rent,29-01-2024,8518.95,
7S4LET,Operations,Room Rent,08-02-2024,9983.67,214.07
7S4LET,HR,Miscellaneous Income,13-04-2025,7997.61,
7S4LET,HR,Employee Benefits,23-08-2024,5091.04,
7S4LET,Operations,Miscellaneous Income,24-08-2024,1054.04,861.48
7S4LET,Travel,Miscellaneous Expense,13-03-2023,6596.32,
7S4LET,Ungrouped,Miscellaneous Expense,27-06-2023,3137.82,2382.58
7S4LET,IT,Bank Service Charges,02-08-2023,8791.23,2306.34
7S4LET,Travel,Bank Service Charges,16-01-2024,1960.18,
7S4LET,HR,Miscellaneous Expense,20-02-2024,8892.29,
7S4LET,Operations,Room Rent,03-04-2024,9144.17,
7S4LET,IT,Miscellaneous Income,25-06-2023,7068.09,2292.55
7S4LET,HR,Rent,19-12-2023,2334.62,108.5
7S4LET,Operations,Employee Benefits,04-07-2024,7759.14,
7S4LET,Travel,Miscellaneous Income,28-01-2024,1256.29,
7S4LET,HR,Room Rent,24-07-2025,7110.12,
7S4LET,HR,Rent,11-01-2024,8174.98,
7S4LET,Operations,Miscellaneous Income,28-08-2023,8296.35,2398.72
7S4LET,Ungrouped,Miscellaneous Income,13-06-2023,3718.6,
7S4LET,HR,Room Rent,22-07-2024,6971,
7S4LET,Operations,Miscellaneous Expense,01-02-2025,6036.05,5867.23
7S4LET,Ungrouped,Miscellaneous Expense,26-04-2025,5018.02,
7S4LET,Operations,Miscellaneous Income,05-10-2023,5172.46,
7S4LET,HR,Bank Service Charges,07-11-2023,3903.67,
7S4LET,Travel,Miscellaneous Expense,13-02-2025,8364.27,1827.12
7S4LET,Travel,Bank Service Charges,25-01-2025,4381.41,774.82
7S4LET,Travel,Bank Service Charges,19-04-2023,3569.2,
7S4LET,Ungrouped,Miscellaneous Expense,09-12-2024,3793.26,
7S4LET,Operations,Bank Service Charges,24-02-2023,5045,
7S4LET,Travel,FX Gain/ Loss,30-04-2025,8424.61,
7S4LET,Travel,Bank Service Charges,23-05-2023,3485.75,
7S4LET,Travel,Room Rent,26-12-2025,7919.81,
7S4LET,IT,Rent,07-01-2023,3504.6,
7S4LET,HR,Room Rent,08-03-2024,9675.51,6097.31
7S4LET,HR,Miscellaneous Income,06-02-2023,1750.91,751.6
7S4LET,Operations,Room Rent,13-11-2024,1570.64,771.25
7S4LET,Travel,Bank Service Charges,26-06-2025,7545.04,1847.27
7S4LET,Operations,Miscellaneous Expense,13-08-2023,2612.14,1233.54
7S4LET,HR,FX Gain/ Loss,17-11-2023,8564.33,5877.46
7S4LET,Ungrouped,Miscellaneous Expense,21-02-2023,3136.45,1613.92
7S4LET,Ungrouped,FX Gain/ Loss,23-08-2024,3306.96,2852.34
7S4LET,Ungrouped,Rent,20-10-2023,6580.08,
7S4LET,Operations,Employee Benefits,29-03-2023,8454.26,5626.35
7S4LET,Ungrouped,Room Rent,27-12-2024,7162,6617.74
7S4LET,Operations,Room Rent,17-02-2025,4605.68,
7S4LET,IT,FX Gain/ Loss,10-07-2023,3793.04,2876.24
7S4LET,HR,Room Rent,02-05-2025,6186.9,3129.64
7S4LET,HR,Room Rent,05-05-2025,3658.54,
7S4LET,HR,Miscellaneous Expense,11-03-2024,7240.63,2311.54
7S4LET,Travel,Bank Service Charges,02-03-2023,5125.03,3378.17
7S4LET,Operations,Rent,05-04-2024,3946.23,
7S4LET,Operations,Miscellaneous Income,08-03-2023,7413.36,
7S4LET,HR,FX Gain/ Loss,30-06-2024,2223.68,1709.25
7S4LET,Travel,FX Gain/ Loss,29-05-2025,6176.27,5482.08
7S4LET,Operations,Room Rent,15-04-2023,6525.91,1493.71
7S4LET,HR,Bank Service Charges,13-04-2025,1074.38,539.18
7S4LET,HR,Room Rent,04-10-2025,5415.09,
7S4LET,HR,Rent,21-12-2023,5256.9,4593.66
7S4LET,IT,Room Rent,25-01-2024,2655.92,2638.36
7S4LET,Ungrouped,Miscellaneous Income,27-06-2023,6797.03,
7S4LET,IT,Room Rent,05-07-2024,4912.43,788.73
7S4LET,IT,Employee Benefits,25-11-2024,4728.09,
7S4LET,Operations,Miscellaneous Expense,07-05-2024,1938.74,
7S4LET,Ungrouped,FX Gain/ Loss,29-01-2024,8506.22,4461.27
7S4LET,Travel,FX Gain/ Loss,23-01-2024,3718.09,1450.02
7S4LET,IT,Employee Benefits,14-02-2025,1625.14,1260.27
7S4LET,Operations,FX Gain/ Loss,14-11-2023,3667.86,1762.97
7S4LET,Operations,Bank Service Charges,20-05-2024,8935.35,4878.59
7S4LET,HR,Employee Benefits,06-12-2024,9377.56,188.54
7S4LET,Travel,FX Gain/ Loss,26-09-2025,1069.3,789.88
7S4LET,Ungrouped,Miscellaneous Expense,25-11-2024,9096.58,
7S4LET,Travel,Miscellaneous Income,31-10-2023,7847.68,
7S4LET,HR,Employee Benefits,06-07-2025,6185.52,
7S4LET,Travel,Employee Benefits,24-12-2025,3117.06,
7S4LET,Travel,Rent,15-08-2023,5249.39,
7S4LET,Travel,FX Gain/ Loss,25-10-2025,4156.3,2424.65
7S4LET,Travel,Bank Service Charges,12-03-2025,5840.52,2499.77
7S4LET,Ungrouped,Rent,14-04-2024,8437.34,2209
7S4LET,Ungrouped,Room Rent,25-10-2023,5774.08,1204.44
7S4LET,Ungrouped,Rent,04-05-2025,8563.93,
7S4LET,HR,Employee Benefits,19-02-2023,3030.2,
7S4LET,IT,FX Gain/ Loss,20-11-2024,3411.09,
7S4LET,IT,Room Rent,14-11-2025,9321.4,
7S4LET,Travel,Employee Benefits,09-01-2024,9346.77,7090.52
7S4LET,Operations,Miscellaneous Income,24-05-2024,3044.83,2482.78
7S4LET,Travel,Bank Service Charges,11-11-2025,4588.78,261.8
7S4LET,Operations,Miscellaneous Expense,28-07-2025,1487.79,1420.37
7S4LET,HR,FX Gain/ Loss,28-01-2023,1736.56,
7S4LET,IT,Rent,13-01-2024,2516.13,2141.94
7S4LET,Travel,Room Rent,09-02-2024,8430.27,
7S4LET,IT,FX Gain/ Loss,02-03-2025,8378.7,
7S4LET,HR,Employee Benefits,07-12-2023,1298.02,377.77
7S4LET,Travel,Employee Benefits,31-01-2024,9960.6,2634.37
7S4LET,Ungrouped,Employee Benefits,07-04-2024,8348.72,5065.3
7S4LET,IT,FX Gain/ Loss,13-10-2023,1189.68,668.8
7S4LET,HR,Miscellaneous Income,02-08-2023,7934.68,5651.41
7S4LET,IT,Miscellaneous Income,12-07-2023,8319.71,
7S4LET,Travel,Bank Service Charges,08-02-2023,2698.58,2510.41
7S4LET,IT,Employee Benefits,15-04-2023,6618.49,3204.67
7S4LET,Operations,Rent,29-01-2023,2487.25,417.07
7S4LET,Ungrouped,Employee Benefits,23-09-2024,1736.8,
7S4LET,Ungrouped,Bank Service Charges,15-05-2024,7046.6,
7S4LET,Operations,Miscellaneous Expense,08-04-2023,3481.03,1241.05
7S4LET,Operations,FX Gain/ Loss,24-04-2024,7967.15,
7S4LET,Ungrouped,Miscellaneous Income,21-05-2025,3999.37,1258.48
7S4LET,IT,Bank Service Charges,13-11-2024,3556.93,767.74
7S4LET,Operations,Employee Benefits,31-07-2025,9042.67,
7S4LET,Travel,Rent,19-05-2023,5683.74,
7S4LET,Travel,Employee Benefits,11-05-2024,8613.01,
7S4LET,Operations,Employee Benefits,04-04-2025,3423.49,
7S4LET,IT,FX Gain/ Loss,14-03-2023,5023.56,4657.62
7S4LET,Travel,Miscellaneous Income,01-10-2023,3743.06,
7S4LET,Travel,FX Gain/ Loss,18-09-2024,3094.28,
7S4LET,HR,Employee Benefits,21-01-2025,1131.51,164.64
7S4LET,HR,Miscellaneous Income,05-08-2025,4679.58,1541.52
7S4LET,HR,Employee Benefits,24-03-2023,7303.54,
7S4LET,Operations,FX Gain/ Loss,10-03-2024,4872.31,3350.64
7S4LET,Operations,Miscellaneous Expense,16-11-2024,1614.07,
7S4LET,IT,Rent,06-05-2023,7888.58,
7S4LET,Operations,Room Rent,02-11-2025,2102.77,1498.45
7S4LET,Ungrouped,Rent,21-02-2024,8340.94,1301.88
7S4LET,HR,Bank Service Charges,24-10-2023,2815.12,
7S4LET,IT,Miscellaneous Expense,03-05-2024,7740.69,3285.18
7S4LET,IT,Miscellaneous Expense,03-11-2023,4487.06,
7S4LET,Travel,Room Rent,19-02-2025,2385.87,503.29
7S4LET,HR,Rent,12-04-2024,3748.51,
7S4LET,HR,Rent,27-06-2024,2980.54,1556.1
7S4LET,Ungrouped,Room Rent,05-02-2024,4626.3,
7S4LET,Operations,Miscellaneous Expense,04-11-2024,2787.68,2638.86
7S4LET,Operations,Bank Service Charges,26-10-2025,7293.08,
7S4LET,IT,Employee Benefits,14-09-2023,7104.62,3941.53
7S4LET,Travel,Bank Service Charges,11-05-2024,5768.75,
7S4LET,Operations,FX Gain/ Loss,21-09-2023,8367.86,
7S4LET,Ungrouped,Rent,08-04-2024,9325.4,3770.28
7S4LET,Operations,Employee Benefits,08-11-2023,5035.39,1936.75
7S4LET,Travel,Miscellaneous Income,24-05-2024,7296.53,4716.89
7S4LET,IT,Miscellaneous Income,16-12-2023,5141.74,2924.33
7S4LET,IT,Bank Service Charges,07-06-2023,6614.09,1669.09
7S4LET,HR,Bank Service Charges,11-09-2025,3130.9,212.71
7S4LET,IT,Employee Benefits,01-12-2025,9305.37,
7S4LET,IT,Rent,03-06-2023,6931.97,5702.3
7S4LET,HR,Room Rent,28-05-2025,9343.84,6614.66
7S4LET,IT,FX Gain/ Loss,12-08-2023,2341.13,2078.51
7S4LET,Ungrouped,FX Gain/ Loss,23-12-2024,2320.62,2071.59
7S4LET,Operations,Bank Service Charges,23-11-2023,6795.65,
7S4LET,HR,Miscellaneous Income,01-07-2023,5375.34,
7S4LET,IT,Miscellaneous Income,07-11-2023,4252.5,1952.1
7S4LET,HR,Miscellaneous Income,04-04-2025,8502.8,8244.42
7S4LET,Operations,Miscellaneous Expense,04-12-2023,7578.59,
7S4LET,HR,Bank Service Charges,22-08-2023,1227.52,453.41
7S4LET,Operations,Miscellaneous Expense,05-06-2025,1691.2,
7S4LET,IT,Room Rent,09-09-2024,6310.17,2424.27
7S4LET,Ungrouped,Miscellaneous Expense,12-04-2024,1088.65,73.97
7S4LET,IT,Miscellaneous Expense,24-04-2025,9757.14,218.52
7S4LET,IT,Room Rent,29-04-2023,4408.01,2012.36
7S4LET,HR,Employee Benefits,04-12-2024,3958.41,568.85
7S4LET,Operations,Rent,16-04-2023,7439.82,
7S4LET,HR,Rent,13-01-2023,1308.64,
7S4LET,Travel,Miscellaneous Expense,25-10-2024,4864.2,4555.97
7S4LET,Operations,Miscellaneous Income,28-11-2024,7351.49,
7S4LET,Ungrouped,Miscellaneous Expense,05-12-2023,3449.06,2955.79
7S4LET,Travel,Miscellaneous Expense,15-08-2025,1146.38,282.55
7S4LET,HR,Miscellaneous Income,16-10-2025,7466.02,27.18
7S4LET,Travel,Miscellaneous Income,20-10-2023,3239.18,2371.93
7S4LET,Operations,Room Rent,04-07-2025,4638.93,4536.57
7S4LET,Ungrouped,Employee Benefits,22-09-2023,3211.72,2293.3
7S4LET,Travel,Room Rent,28-05-2025,9018.34,2288.83
7S4LET,Ungrouped,Employee Benefits,20-04-2024,9503.62,
7S4LET,Ungrouped,Room Rent,24-11-2023,7478.56,
7S4LET,Travel,Room Rent,15-08-2024,6389.43,5721.59
7S4LET,Operations,Bank Service Charges,25-11-2025,8944.91,956.04
7S4LET,HR,FX Gain/ Loss,26-09-2024,7640.91,
7S4LET,Ungrouped,Miscellaneous Expense,12-05-2024,9260.34,6668.33
7S4LET,Ungrouped,Rent,10-09-2023,7497.35,2957.15
7S4LET,Travel,Miscellaneous Income,21-09-2024,5478.97,3434.17
7S4LET,HR,Miscellaneous Income,14-11-2025,2591.88,
7S4LET,Travel,Rent,11-09-2023,4530.28,3033.11
7S4LET,IT,Miscellaneous Income,04-12-2023,4789.52,3153.23
7S4LET,Ungrouped,Rent,12-11-2023,7543.3,3454.29
7S4LET,IT,Rent,16-06-2025,9544.41,
7S4LET,HR,Miscellaneous Expense,25-12-2024,8279.78,
7S4LET,IT,Employee Benefits,25-11-2023,1541.58,
7S4LET,Operations,Miscellaneous Income,23-07-2025,1129.9,
7S4LET,HR,Employee Benefits,06-01-2025,3266.83,
7S4LET,Operations,Miscellaneous Expense,22-07-2024,8765.63,
7S4LET,Ungrouped,Bank Service Charges,19-08-2024,5180.76,5158.49
7S4LET,IT,Miscellaneous Expense,06-07-2023,6780.26,
7S4LET,IT,Miscellaneous Income,05-05-2023,2722.73,
7S4LET,Ungrouped,FX Gain/ Loss,19-11-2024,6213.66,
7S4LET,Operations,Bank Service Charges,01-12-2025,5798.42,
7S4LET,Ungrouped,Miscellaneous Income,21-05-2023,9240.23,4409.72
7S4LET,IT,Miscellaneous Expense,02-05-2024,2614.82,
7S4LET,Travel,Miscellaneous Expense,04-02-2023,2969.05,
7S4LET,HR,Miscellaneous Expense,13-06-2024,5025.57,
7S4LET,IT,Miscellaneous Income,07-05-2023,5127.77,4581.76
7S4LET,HR,Miscellaneous Income,16-02-2025,2238.47,
7S4LET,Ungrouped,Miscellaneous Income,30-06-2024,1332.04,
7S4LET,HR,FX Gain/ Loss,22-01-2025,5818,2769.91
7S4LET,HR,FX Gain/ Loss,21-09-2025,1317.17,
7S4LET,Ungrouped,Miscellaneous Income,06-04-2023,7196.96,
7S4LET,Ungrouped,FX Gain/ Loss,16-01-2025,4725.55,
7S4LET,Ungrouped,Bank Service Charges,24-08-2025,4334.5,
7S4LET,Operations,Employee Benefits,26-02-2024,1698.37,
7S4LET,HR,Bank Service Charges,17-01-2025,2627.05,
7S4LET,IT,Bank Service Charges,27-04-2024,8860.6,
7S4LET,Operations,Employee Benefits,19-11-2024,6109.44,
7S4LET,IT,Rent,23-01-2025,1214.6,116.3
7S4LET,IT,Bank Service Charges,10-07-2023,1132.54,
7S4LET,Operations,Rent,02-09-2023,3389.84,
7S4LET,HR,FX Gain/ Loss,19-09-2024,5341.97,
7S4LET,Operations,Rent,04-09-2023,6398.27,
7S4LET,Ungrouped,FX Gain/ Loss,07-07-2025,3965.57,
7S4LET,Travel,Miscellaneous Income,06-11-2023,8555.9,2084.88
7S4LET,Travel,Rent,24-03-2023,2093.74,
7S4LET,Operations,Rent,29-06-2023,7825.53,2521.7
7S4LET,Travel,Room Rent,23-02-2023,3062.59,
7S4LET,Travel,Rent,20-07-2025,2608,
7S4LET,Travel,Miscellaneous Income,30-11-2025,7589.06,
7S4LET,Operations,Bank Service Charges,24-05-2023,1490.95,1045.84
7S4LET,Travel,Miscellaneous Income,03-11-2025,5687.25,
7S4LET,IT,Employee Benefits,10-04-2023,4062.44,
7S4LET,IT,FX Gain/ Loss,07-12-2023,4527.68,4401.56
7S4LET,Ungrouped,Room Rent,22-10-2025,3119.93,
7S4LET,HR,Bank Service Charges,27-05-2024,6177.74,
7S4LET,IT,Miscellaneous Income,01-03-2023,7605.74,5399.19
7S4LET,HR,Room Rent,03-03-2025,4288.85,
7S4LET,Travel,Miscellaneous Expense,30-01-2023,1764.2,1078.76
7S4LET,HR,Miscellaneous Income,22-10-2024,2621.97,
7S4LET,Ungrouped,Miscellaneous Income,22-04-2023,9208.45,
7S4LET,Travel,Room Rent,14-02-2024,1631.29,
7S4LET,Operations,Room Rent,15-07-2024,4474.85,931.98
7S4LET,HR,Miscellaneous Income,17-01-2023,8696.83,6367.25
7S4LET,IT,Employee Benefits,20-04-2023,7776.93,7272.15
7S4LET,HR,Rent,18-01-2024,5346.07,
7S4LET,Ungrouped,Rent,12-07-2023,8360.28,
7S4LET,HR,Rent,26-10-2024,3544.91,3459.72
7S4LET,HR,Miscellaneous Income,19-09-2023,1973.35,
7S4LET,Travel,Miscellaneous Income,16-11-2023,3151.83,
7S4LET,IT,Miscellaneous Income,22-02-2023,1905.83,
7S4LET,Travel,Room Rent,18-04-2024,4027.4,3969.09
7S4LET,HR,Room Rent,18-07-2025,6857.59,5685.12
7S4LET,Operations,Rent,17-05-2023,3609.9,1919.86
7S4LET,Travel,Bank Service Charges,22-07-2024,5608.18,5558.23
7S4LET,Travel,Room Rent,01-12-2023,2096.56,
7S4LET,Operations,Miscellaneous Expense,09-04-2025,6732.5,5702.58
7S4LET,Ungrouped,Employee Benefits,23-01-2023,1638.33,
7S4LET,Operations,Bank Service Charges,05-05-2024,5071.99,
7S4LET,Travel,Rent,27-07-2023,9740.38,
7S4LET,Ungrouped,Employee Benefits,11-12-2025,2085.85,
7S4LET,Travel,Employee Benefits,23-02-2024,6087.05,4640.48
7S4LET,IT,Room Rent,14-04-2024,2414.47,
7S4LET,Travel,Room Rent,21-06-2023,7856.74,2222.02
7S4LET,IT,Employee Benefits,05-12-2025,5662.89,
7S4LET,Operations,Miscellaneous Expense,02-10-2024,5149.93,2354.5
7S4LET,IT,Miscellaneous Expense,12-05-2023,1230.23,848.13
7S4LET,Ungrouped,Bank Service Charges,06-05-2024,3969.62,684.11
7S4LET,Operations,Rent,21-12-2023,9325.43,5074.33
7S4LET,Travel,Bank Service Charges,07-05-2024,6820.05,
7S4LET,IT,Employee Benefits,21-06-2025,6769.5,6229.88
7S4LET,Ungrouped,Miscellaneous Income,07-10-2023,1195.22,
7S4LET,Travel,Bank Service Charges,20-09-2023,6118.74,4084.57
7S4LET,IT,Employee Benefits,21-07-2024,9826.08,2166.46
7S4LET,Operations,Miscellaneous Expense,05-11-2025,7425.96,7325.11
7S4LET,Ungrouped,Employee Benefits,12-12-2023,4293.34,2803.04
7S4LET,HR,Miscellaneous Income,09-07-2023,6242.94,710.34
7S4LET,HR,Room Rent,23-02-2025,1826.06,184.2
7S4LET,HR,Room Rent,24-11-2023,1948.49,
7S4LET,HR,Room Rent,20-04-2024,8105.04,3169.28
7S4LET,Ungrouped,FX Gain/ Loss,18-11-2025,3528.34,2633.81
7S4LET,Operations,Rent,02-04-2024,7483.22,5874.39
7S4LET,Operations,Bank Service Charges,16-08-2024,1452.01,
7S4LET,Operations,Miscellaneous Income,27-07-2024,2796.07,
7S4LET,HR,Employee Benefits,16-12-2024,5168.15,3892.34
7S4LET,Operations,Employee Benefits,01-01-2024,4298.41,
7S4LET,HR,Miscellaneous Income,19-07-2024,7902.1,
7S4LET,Travel,Bank Service Charges,08-01-2025,8155,
7S4LET,Ungrouped,Employee Benefits,14-08-2023,1364.49,508.19
7S4LET,Ungrouped,Bank Service Charges,31-12-2025,5385.85,680.17
7S4LET,HR,Miscellaneous Income,19-09-2023,2425.33,
7S4LET,HR,Room Rent,06-11-2025,7351.94,2026.8
7S4LET,Ungrouped,Room Rent,18-01-2024,9999.49,8748.77
7S4LET,IT,Miscellaneous Income,15-05-2024,3479.43,2149.27
7S4LET,Ungrouped,Room Rent,30-03-2023,7408.93,
7S4LET,IT,Miscellaneous Income,27-05-2024,9396.6,4713.13
7S4LET,HR,Rent,27-11-2025,3821.83,
7S4LET,Ungrouped,FX Gain/ Loss,24-05-2024,4777.18,122.6
7S4LET,Operations,Bank Service Charges,18-01-2023,7050.78,
7S4LET,Ungrouped,Bank Service Charges,15-04-2023,6087.63,
7S4LET,Ungrouped,Miscellaneous Expense,07-02-2024,7143.53,439.63
7S4LET,Ungrouped,Rent,20-10-2025,9209.01,1330.19
7S4LET,HR,Bank Service Charges,07-04-2024,4996.57,
7S4LET,HR,Rent,04-01-2023,9311.36,
7S4LET,IT,FX Gain/ Loss,17-09-2024,8960.75,1419.53
7S4LET,Travel,Miscellaneous Income,21-07-2023,2982.95,2529.11
7S4LET,Operations,Rent,15-05-2024,8476.58,6653.92
7S4LET,HR,Employee Benefits,26-11-2025,2156.81,92.76
7S4LET,IT,Room Rent,08-02-2025,5665.88,
7S4LET,HR,Miscellaneous Income,28-04-2025,1844.15,780.66
7S4LET,HR,Miscellaneous Income,12-11-2025,1984.47,
7S4LET,Travel,Miscellaneous Expense,08-06-2024,9477.94,
7S4LET,Ungrouped,Room Rent,04-10-2024,1005,490.02
7S4LET,IT,Room Rent,12-07-2024,8268.23,6765.03
7S4LET,Travel,Rent,04-09-2025,9617.74,9510.39
7S4LET,Travel,Miscellaneous Income,28-12-2023,9514.98,7440.45
7S4LET,Operations,FX Gain/ Loss,19-01-2024,7622.86,
